,Primary_Key,State,Year,Total_Revenue,Federal_Revenue,State_Revenue,Local_Revenue,Total_Expenditure,Instruction_Expenditure,Support_Services_Expenditure,Other_Expenditure,Capital_Outlay_Expenditure,Net,Grade_PK,Grade_K,Grade_4,Grade_8,Grade_12,Grades_All,Avg_Math_4_Score,Avg_Math_8_Score,Avg_Reading_4_Score,Avg_Reading_8_Score,us_region,,,
1172,2014_WYOMING,Wyoming,2014,1772633,112709,965213,694711,1775999,865932,555761,50715,287977,-3366,564,7997,7438,6927,6133,94067,,,,,West,,,
1173,2015_ALABAMA,Alabama,2015,7360222,795238,4080167,2484817,7501799,3817479,2414860,594283,510091,-141577,13230,55613,55808,55792,50668,743789,231,267,217,259,South,,,
1174,2015_ALASKA,Alaska,2015,2920986,344111,2026555,550320,2968341,1484610,1068849,92766,281914,-47355,3369,10409,10118,9400,9651,132477,236,280,213,260,West,,,
1175,2015_ARIZONA,Arizona,2015,8230507,1093834,3232013,3904660,7902600,3846357,2880184,478876,497662,327907,8747,79396,86594,84084,84854,1109040,238,283,215,263,West,,,
1176,2015_ARKANSAS,Arkansas,2015,5308625,581412,4075118,652095,5350543,2620399,1772639,290396,511556,-41918,16083,37509,35893,36882,32385,492132,235,275,218,259,South,,,
1177,2015_CALIFORNIA,California,2015,78248042,7556365,42360470,28331207,78365958,38951948,23501848,3754315,6373893,-117916,,530531,485885,465322,492835,6226737,232,275,213,259,West,,,
1178,2015_COLORADO,Colorado,2015,9648297,715254,4354525,4578518,9557682,4578938,3170482,397263,923360,90615,32224,64631,68176,65957,65317,899112,242,286,224,268,West,,,
1179,2015_CONNECTICUT,Connecticut,2015,11099837,444073,4353546,6302218,10542667,6006275,3233901,362941,530491,557170,18385,36641,39077,40320,40321,537933,240,284,229,273,Northeast,,,
1180,2015_DELAWARE,Delaware,2015,2017075,137544,1142333,737198,1975093,1072395,583951,122741,103129,41982,1553,10040,10533,10090,8782,134847,239,280,224,263,South,,,
1182,2015_FLORIDA,Florida,2015,26971491,3118041,10661586,13191864,27277049,14931173,8186082,1816178,1681665,-305558,60122,199514,215435,206785,192877,2792234,243,275,227,263,South,,,
1183,2015_GEORGIA,Georgia,2015,18584666,1831221,8310872,8442573,18501103,10081483,5324072,996277,1879063,83563,46685,128788,134343,131509,109345,1757237,236,279,222,262,South,,,
1184,2015_HAWAII,Hawaii,2015,2703683,259390,2381547,62746,2521004,1377713,835930,145560,161801,182679,1586,14860,15196,13129,10741,181995,238,279,215,257,West,,,
1185,2015_IDAHO,Idaho,2015,2167967,232449,1381205,554313,2029520,1130814,663005,108684,75680,138447,2549,20988,22812,22350,20087,292277,239,284,222,269,West,,,
1186,2015_ILLINOIS,Illinois,2015,32096832,2262192,11858968,17975672,32410033,17313173,10279691,992075,2056951,-313201,87589,135924,149373,150193,147993,2041779,237,282,222,267,Midwest,,,
1187,2015_INDIANA,Indiana,2015,12456571,929878,7676341,3850352,11378564,5537406,3712136,547516,948358,1078007,18529,77044,77751,79198,74952,1046757,248,287,227,268,Midwest,,,
1188,2015_IOWA,Iowa,2015,6714410,458457,3460798,2795155,6772654,3383909,1912222,262267,842674,-58244,28971,39218,37030,35965,36387,508014,243,286,224,268,Midwest,,,
1189,2015_KANSAS,Kansas,2015,5991731,475273,3967809,1548649,6175724,3051755,1692953,250584,963767,-183993,18773,36975,36928,35694,33667,495884,241,284,221,267,Midwest,,,
1190,2015_KENTUCKY,Kentucky,2015,7548871,848963,4176753,2523155,7554887,3807748,2417226,468694,600859,-6016,27144,49463,51339,49774,44659,686598,242,278,228,268,South,,,
1191,2015_LOUISIANA,Louisiana,2015,8448743,1235580,3480365,3732798,8437263,4100906,2774314,416066,780338,11480,28444,53716,54294,52480,41790,718711,234,268,216,255,South,,,
1192,2015_MAINE,Maine,2015,2739589,183883,1060925,1494781,2596180,1406898,910381,109541,55686,143409,5396,12835,13311,13544,14028,181613,242,285,224,268,Northeast,,,
1193,2015_MARYLAND,Maryland,2015,14491642,819162,6267624,7404856,13882823,7686024,4358416,386104,1050651,608819,31034,64930,66910,63777,58493,879601,239,283,223,268,South,,,
1194,2015_MASSACHUSETTS,Massachusetts,2015,16985185,778939,6808436,9397810,16972319,9774884,5043032,497880,1034539,12866,29297,66142,70892,72176,70997,964026,251,297,235,274,Northeast,,,
1195,2015_MICHIGAN,Michigan,2015,19025996,1582706,10510346,6932944,17742903,9040821,5839572,831874,967476,1283093,48961,113090,111267,113640,114700,1536231,236,278,216,264,Midwest,,,
1196,2015_MINNESOTA,Minnesota,2015,11684249,629909,7567199,3487141,11969872,6257807,2933999,893322,1328863,-285623,15443,63591,65362,63075,69441,864384,250,294,223,270,Midwest,,,
1197,2015_MISSISSIPPI,Mississippi,2015,4592343,672366,2324855,1595122,4624539,2350872,1525340,285117,407791,-32196,4867,37573,36092,35922,29561,487200,234,271,214,252,South,,,
1198,2015_MISSOURI,Missouri,2015,10623391,948600,4441091,5233700,10540353,5387766,3266781,615166,869078,83038,33360,67126,69134,67126,64475,919234,239,281,223,267,Midwest,,,
1199,2015_MONTANA,Montana,2015,1804339,214980,851068,738291,1804841,940488,581694,80426,160885,-502,1158,11502,11659,10967,9756,145319,241,287,225,270,West,,,
1200,2015_NEBRASKA,Nebraska,2015,4248695,344382,1350116,2554197,4283846,2446701,1102622,183067,449287,-35151,15665,23374,23366,22656,23549,316014,244,286,227,269,Midwest,,,
1201,2015_NEVADA,Nevada,2015,4345419,395630,2744606,1205183,4183085,2170424,1459504,174388,205794,162334,5554,34495,36474,35802,32122,467527,234,275,214,259,West,,,
1202,2015_NEW_HAMPSHIRE,New Hampshire,2015,3093061,164905,1000063,1928093,3044720,1697165,938368,75581,125475,48341,3743,11192,13639,14319,13947,182425,249,294,232,275,Northeast,,,
1203,2015_NEW_JERSEY,New Jersey,2015,29335237,1154004,11423305,16757928,28809725,15339450,9414336,1271558,1290946,525512,63284,91870,98565,98128,97602,1408845,245,293,229,271,Northeast,,,
1204,2015_NEW_MEXICO,New Mexico,2015,3789651,499789,2595682,694180,3846641,1773801,1256303,154435,587243,-56990,8509,24696,25681,24957,21106,335694,231,271,207,253,West,,,
1205,2015_NEW_YORK,New York,2015,63712218,2869847,25900858,34941513,65094591,41954260,15714795,1540851,4536014,-1382373,50430,198024,199866,197997,189562,2711626,237,280,223,263,Northeast,,,
1206,2015_NORTH_CAROLINA,North Carolina,2015,13146934,1589570,8172685,3384679,14060699,7960222,4082387,746694,698847,-913765,18565,116324,118617,117902,99258,1544934,244,281,226,261,South,,,
1207,2015_NORTH_DAKOTA,North Dakota,2015,1644533,158373,942772,543388,1804762,825445,483984,110836,303053,-160229,2213,8929,8435,7735,7459,108644,245,288,225,267,Midwest,,,
1208,2015_OHIO,Ohio,2015,24378660,1676820,10169760,12532080,22561728,11620080,7324444,922732,1750785,1816932,33118,124097,127995,131692,119952,1716585,244,285,225,266,Midwest,,,
1209,2015_OKLAHOMA,Oklahoma,2015,6121188,688990,2993050,2439148,6184819,3000894,2041507,414086,663768,-63631,41660,53462,50354,48858,42088,692878,240,275,222,263,South,,,
1210,2015_OREGON,Oregon,2015,7111710,577106,3678001,2856603,7011609,3650855,2272382,249968,477516,100101,,41625,44558,43067,48735,576407,238,283,220,268,West,,,
1211,2015_PENNSYLVANIA,Pennsylvania,2015,29967185,1857885,10532452,17576848,29690645,16058338,8196747,1050310,1663209,276540,8201,120874,130671,131505,129921,1717414,243,284,227,269,Northeast,,,
1212,2015_RHODE_ISLAND,Rhode Island,2015,2367068,184718,908963,1273387,2326473,1322055,792525,90209,50889,40595,2450,9897,10900,10945,10752,142014,238,281,225,265,Northeast,,,
1213,2015_SOUTH_CAROLINA,South Carolina,2015,8759944,836137,4094766,3829041,8783362,4123140,2893109,447019,928112,-23418,24654,55389,57740,56150,46909,763533,237,276,218,260,South,,,
1214,2015_SOUTH_DAKOTA,South Dakota,2015,1415149,206853,425614,782682,1464781,709363,426257,70128,222592,-49632,3112,11552,10460,9549,8616,134253,240,285,220,267,Midwest,,,
1215,2015_TENNESSEE,Tennessee,2015,9455920,1122775,4385403,3947742,9562527,5343272,2862499,560697,553396,-106607,30352,74240,76904,73899,68585,1001235,241,278,219,265,South,,,
1216,2015_TEXAS,Texas,2015,55582029,5830972,20967429,28783628,56255791,26745844,15145619,2783770,6765205,-673762,243496,376824,397085,386627,323708,5301477,244,284,218,261,South,,,
1217,2015_UTAH,Utah,2015,4705084,400213,2487937,1816934,4537962,2367650,1166728,271400,606254,167122,13838,48293,50918,47904,43828,647870,243,286,226,269,West,,,
1218,2015_VERMONT,Vermont,2015,1996795,105333,1546600,344862,1969415,983532,566649,61871,58856,27380,7279,5863,5975,6173,6271,87866,243,290,230,274,Northeast,,,
1219,2015_VIRGINIA,Virginia,2015,15857524,1012205,6240349,8604970,16113212,8755896,5075509,627473,1086722,-255688,33453,90942,96851,95221,90391,1283590,247,288,229,267,South,,,
1220,2015_WASHINGTON,Washington,2015,13709442,1036422,8293812,4379208,13630138,6508964,4510672,546926,1601069,79304,13733,79692,82404,79483,89258,1087030,245,287,226,267,West,,,
1221,2015_WEST_VIRGINIA,West Virginia,2015,3478401,362959,1979466,1135976,3466981,1819903,1161944,233836,232738,11420,15077,20163,19814,20426,18432,277452,235,271,216,260,South,,,
1222,2015_WISCONSIN,Wisconsin,2015,11637376,814385,5869265,4953726,11553677,5723474,3691809,513402,894823,83699,55907,58078,60999,61084,66253,867800,243,289,223,270,Midwest,,,
1223,2015_WYOMING,Wyoming,2015,1962874,120290,1116917,725667,1942406,895910,565489,52520,409425,20468,509,7841,7551,6902,6299,94717,247,287,228,269,West,,,
1228,2016_CALIFORNIA,California,2016,89217262,7709079,50904567,30603616,85320133,42587272,26058021,3995951,6786142,3897129,80903,535379,471141,472340,484169,6309138,,,,,West,,,
1256,2016_NEW_YORK,New York,2016,66912661,3369803,27437593,36105265,68282026,43964520,15883500,1599317,4656189,-1369365,65600,194163,203159,200060,193375,2729776,,,,,Northeast,,,
1267,2016_TEXAS,Texas,2016,58284155,5953348,22004299,30326508,59314884,27862199,15169007,2855527,8332612,-1030729,248116,372019,411117,392421,332969,5360849,,,,,South,,,
1237,2016_ILLINOIS,Illinois,2016,32908958,2331724,12053316,18523918,33037244,17804976,10426170,992684,2015647,-128286,85018,134735,151903,150595,148457,2026718,,,,,Midwest,,,
1262,2016_PENNSYLVANIA,Pennsylvania,2016,31077289,1904293,11181046,17991950,30925177,16717308,8464573,1079198,1793713,152112,7859,122763,133723,133577,132246,1727497,,,,,Northeast,,,
1254,2016_NEW_JERSEY,New Jersey,2016,30012666,1187430,11681799,17143437,29665476,15831343,9549742,1375737,1414861,347190,62149,91197,101704,100200,98490,1410421,,,,,Northeast,,,
1233,2016_FLORIDA,Florida,2016,28125598,3147329,10963807,14014462,27945116,15212112,8286140,1841593,1983363,180482,60332,201060,212595,208336,197881,2816791,,,,,South,,,
1259,2016_OHIO,Ohio,2016,23766529,1680983,9277802,12807744,23352516,12247509,7357292,956321,1854842,414013,36148,122516,129706,131039,121467,1710143,,,,,Midwest,,,
1246,2016_MICHIGAN,Michigan,2016,19416061,1552824,10727785,7135452,18001445,9113469,5899097,847846,1062838,1414616,48416,115715,111742,113678,115605,1528666,,,,,Midwest,,,
1234,2016_GEORGIA,Georgia,2016,19403453,1807371,8771192,8824890,19158388,10534931,5554271,1029127,1834767,245065,47430,127056,137963,130777,111538,1764346,,,,,South,,,
1245,2016_MASSACHUSETTS,Massachusetts,2016,17484704,765043,6770086,9949575,17037880,9991819,4970289,504388,945525,446824,29633,66249,72481,72576,71002,964514,,,,,Northeast,,,
1270,2016_VIRGINIA,Virginia,2016,16259274,1058146,6297587,8903541,16497520,8944614,5164699,643506,1161323,-238246,33281,90800,99258,95234,90500,1287026,,,,,South,,,
1271,2016_WASHINGTON,Washington,2016,14964364,1097684,9211201,4655479,15253296,7087365,4904575,577606,2204059,-288932,13933,81102,86114,81039,90645,1101711,,,,,West,,,
1244,2016_MARYLAND,Maryland,2016,14409321,823599,6334951,7250771,13992191,7779504,4338868,397653,1055665,417130,30945,64472,69182,64522,58303,886221,,,,,South,,,
1257,2016_NORTH_CAROLINA,North Carolina,2016,13448045,1557900,8287126,3603019,14207389,8060544,4102549,754102,912783,-759344,18782,114414,122411,118048,102028,1550062,,,,,South,,,
1238,2016_INDIANA,Indiana,2016,12732161,954837,7780711,3996613,11535287,5730602,3663349,565820,986746,1196874,18882,76874,78034,78029,77503,1049547,,,,,Midwest,,,
1247,2016_MINNESOTA,Minnesota,2016,12186135,634332,7887346,3664457,12848946,6548885,3016934,954208,1743709,-662811,18960,63295,67087,64856,70215,875021,,,,,Midwest,,,
1273,2016_WISCONSIN,Wisconsin,2016,11697466,782610,5986763,4928093,11787535,5760418,3691439,508013,1082849,-90069,55436,57332,62408,61432,66303,864432,,,,,Midwest,,,
1230,2016_CONNECTICUT,Connecticut,2016,11419673,468595,4411204,6539874,10826431,6110631,3307162,380996,620905,593242,18536,36621,39859,41128,40831,535118,,,,,Northeast,,,
1249,2016_MISSOURI,Missouri,2016,10893231,924655,4568867,5399709,10719882,5488433,3298811,630287,890008,173349,31808,66052,70736,67278,63744,915040,,,,,Midwest,,,
1229,2016_COLORADO,Colorado,2016,10123271,713914,4365019,5044338,9878524,4786838,3333043,399899,880204,244747,32452,64011,69376,67659,66244,905019,,,,,West,,,
1266,2016_TENNESSEE,Tennessee,2016,9585331,1095415,4395757,4094159,9680512,5401812,2915193,569611,553997,-95181,27987,74667,78472,73711,68852,1001562,,,,,South,,,
1264,2016_SOUTH_CAROLINA,South Carolina,2016,9161667,840786,4262164,4058717,9187299,4274682,3013294,458918,1073334,-25632,25613,55424,60797,56176,48257,771250,,,,,South,,,
1226,2016_ARIZONA,Arizona,2016,8503034,1160908,3440726,3901400,7987011,3872250,2913176,490641,528694,516023,9704,79760,89184,86312,86960,1123137,,,,,West,,,
1242,2016_LOUISIANA,Louisiana,2016,8397136,1021465,3480353,3895318,8248660,4095916,2789031,421043,577609,148476,27974,53103,56267,51612,42432,716293,,,,,South,,,
1241,2016_KENTUCKY,Kentucky,2016,7745928,880296,4269100,2596532,7786281,3917968,2425472,490641,736079,-40353,26902,48888,52487,50098,44668,684017,,,,,South,,,
1224,2016_ALABAMA,Alabama,2016,7498567,797631,4097696,2603240,7708845,3865453,2439634,602452,610743,-210278,14755,55474,57945,55055,52320,744930,,,,,South,,,
1261,2016_OREGON,Oregon,2016,7418055,582560,3861438,2974057,7501954,3834741,2367410,255562,686104,-83899,,41796,46094,43950,47459,578947,,,,,West,,,
1239,2016_IOWA,Iowa,2016,6919477,464852,3583134,2871491,6972412,3447707,1978260,268349,889597,-52935,29307,38178,37830,36538,36567,509831,,,,,Midwest,,,
1260,2016_OKLAHOMA,Oklahoma,2016,6103728,689756,2909651,2504321,6184152,3047217,2011100,416151,641979,-80424,41249,52194,52289,49235,42672,693903,,,,,South,,,
1240,2016_KANSAS,Kansas,2016,6069563,453922,3949517,1666124,6134836,3006786,1685306,249622,964098,-65273,19302,35750,37692,35948,33784,494347,,,,,Midwest,,,
1227,2016_ARKANSAS,Arkansas,2016,5401016,593656,4122377,684983,5434193,2658253,1802769,289916,518181,-33177,16181,36917,38598,36351,32881,493447,,,,,South,,,
1268,2016_UTAH,Utah,2016,4952923,394060,2533573,2025290,4923657,2591600,1217100,286744,707988,29266,15280,48264,52802,49498,45277,659801,,,,,West,,,
1248,2016_MISSISSIPPI,Mississippi,2016,4755399,690724,2411621,1653054,4631356,2407637,1551274,287245,335067,124043,5361,36652,39282,35049,29717,483150,,,,,South,,,
1252,2016_NEVADA,Nevada,2016,4482886,401323,2816911,1264652,4374249,2288790,1505591,184055,224494,108637,5426,34626,38160,35895,32940,473744,,,,,West,,,
1251,2016_NEBRASKA,Nebraska,2016,4398811,346826,1437048,2614937,4640422,2526973,1149107,206577,641968,-241611,16467,22283,22378,23178,23597,319194,,,,,Midwest,,,
1255,2016_NEW_MEXICO,New Mexico,2016,3765069,506995,2591444,666630,3729397,1733158,1212080,156882,551143,35672,7430,24301,26358,24901,21423,336263,,,,,West,,,
1272,2016_WEST_VIRGINIA,West Virginia,2016,3391579,358068,1863062,1170449,3366566,1804235,1127255,236487,181392,25013,14949,19869,20324,19931,18155,273855,,,,,South,,,
1253,2016_NEW_HAMPSHIRE,New Hampshire,2016,3150473,169166,1004753,1976554,3124778,1743022,959654,76229,137180,25695,3965,11430,13644,14167,13502,180888,,,,,Northeast,,,
1235,2016_HAWAII,Hawaii,2016,3030519,261131,2710361,59027,2733094,1468044,901508,146892,216650,297425,1648,14652,15459,13091,10574,181550,,,,,West,,,
1243,2016_MAINE,Maine,2016,2845391,185803,1074641,1584947,2706103,1437164,938187,116281,95951,139288,5437,12650,13561,13500,13868,180512,,,,,Northeast,,,
1225,2016_ALASKA,Alaska,2016,2494691,307320,1613675,573696,2623014,1251738,983877,91536,255041,-128323,3246,10274,10320,9410,9740,132737,,,,,West,,,
1263,2016_RHODE_ISLAND,Rhode Island,2016,2401541,175379,940989,1285173,2358654,1340088,811796,90433,45441,42887,2498,10059,11055,10839,10044,142150,,,,,Northeast,,,
1236,2016_IDAHO,Idaho,2016,2266490,240322,1454830,571338,2100980,1171313,689190,111297,74932,165510,2536,21085,23765,22818,21084,297200,,,,,West,,,
1269,2016_VERMONT,Vermont,2016,2112365,111891,1614518,385956,2082696,1013209,583178,56289,42911,29669,8498,5822,6194,6117,6187,88428,,,,,Northeast,,,
1274,2016_WYOMING,Wyoming,2016,2044669,123012,1175899,745758,2034229,921494,585700,53570,454302,10440,664,7584,7642,7135,6262,94170,,,,,West,,,
1231,2016_DELAWARE,Delaware,2016,2043577,134412,1172219,736946,2041952,1126775,588181,130187,104579,1625,1761,9894,10612,10299,9001,136264,,,,,South,,,
1250,2016_MONTANA,Montana,2016,1800909,220340,840804,739765,1879789,973199,599074,85351,179414,-78880,1066,11678,11687,11044,9819,146375,,,,,West,,,
1258,2016_NORTH_DAKOTA,North Dakota,2016,1788749,155453,985365,647931,1963630,867650,474679,117979,412047,-174881,2665,8843,8678,7938,7376,109706,,,,,Midwest,,,
1265,2016_SOUTH_DAKOTA,South Dakota,2016,1455737,196644,438629,820464,1475864,730176,440580,78149,192504,-20127,3290,11643,10866,9728,8708,136302,,,,,Midwest,,,
1281,2017_ALABAMA,Alabama,2017,,,,,,,,,,0,15520,54985,58541,55226,52848,742444,232,268,216,258,South,,,
1288,2017_ALASKA,Alaska,2017,,,,,,,,,,0,3586,10196,10398,9478,9882,132872,230,277,207,258,West,,,
1295,2017_ARIZONA,Arizona,2017,,,,,,,,,,0,14124,79520,88092,86287,84330,1110851,234,282,215,263,West,,,
1302,2017_ARKANSAS,Arkansas,2017,,,,,,,,,,0,16827,36942,38800,36631,33097,496085,234,274,216,260,South,,,
1309,2017_CALIFORNIA,California,2017,,,,,,,,,,0,83853,531725,466660,474828,489221,6304266,232,277,215,263,West,,,
1316,2017_COLORADO,Colorado,2017,,,,,,,,,,0,33048,63574,69784,67854,68112,910280,241,286,225,270,West,,,
1323,2017_CONNECTICUT,Connecticut,2017,,,,,,,,,,0,18579,36225,38873,40310,40802,531288,239,284,228,273,Northeast,,,
1330,2017_DELAWARE,Delaware,2017,,,,,,,,,,0,1802,9943,10838,10216,9100,136293,236,278,221,263,South,,,
1344,2017_FLORIDA,Florida,2017,,,,,,,,,,0,61241,200185,220504,211073,202952,2832424,246,279,228,267,South,,,
1351,2017_GEORGIA,Georgia,2017,,,,,,,,,,0,47726,126400,138249,132514,115678,1768642,236,281,220,266,South,,,
1358,2017_HAWAII,Hawaii,2017,,,,,,,,,,0,1582,14316,15443,13226,11068,180837,238,277,216,261,West,,,
1365,2017_IDAHO,Idaho,2017,,,,,,,,,,0,2845,21111,24003,23414,21512,301186,240,284,223,270,West,,,
1372,2017_ILLINOIS,Illinois,2017,,,,,,,,,,0,83664,132075,148792,151180,150045,2005153,238,282,220,267,Midwest,,,
1379,2017_INDIANA,Indiana,2017,,,,,,,,,,0,19198,77944,80111,80163,80475,1054187,247,288,226,272,Midwest,,,
1386,2017_IOWA,Iowa,2017,,,,,,,,,,0,30454,38293,37980,36491,37055,511850,243,286,222,268,Midwest,,,
1393,2017_KANSAS,Kansas,2017,,,,,,,,,,0,21281,35661,37687,36269,34437,497088,241,285,223,267,Midwest,,,
1400,2017_KENTUCKY,Kentucky,2017,,,,,,,,,,0,29493,44058,52328,50293,45593,680978,239,278,224,265,South,,,
1407,2017_LOUISIANA,Louisiana,2017,,,,,,,,,,0,27491,53070,55835,52222,45114,715135,229,267,212,257,South,,,
1414,2017_MAINE,Maine,2017,,,,,,,,,,0,5617,12586,13343,13796,13930,180473,240,284,221,269,Northeast,,,
